assists,baronKills,bountyLevel,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
11,1,0,Lucian,6,4597,23040,4597,11861,7,5,1,0,True,False,False,False,False,False,12795,11875,BOTTOM,0,1,0,1055,6673,2015,6672,6675,3009,3363,32,2,7,BOTTOM,521,4,3,354,12644,3025,8894,20,0,0,1,0,0,9,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1451, 'var2': 878, 'var3': 573}, {'perk': 8009, 'var1': 1460, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 16, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 583, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",146008,18186,14845,29,J9gWKS5oErrEzkzaOmdrk8EoNu36Ke_CxRwNXZGPOwkuW3mfNdBc30Q6EtwBsOAHEgMVKZdrTHsudA,0,,,CARRY,0,80,44,74,8,4,4,6,14,0AsEqFpeQVqhs7sYmWs84NZyTKRnOFZOcqRlAj6HcslBf9LpcIbjkw2ojw,78,DA GIP,False,200,BOTTOM,1,1686,164958,22227,0,24582,3983,0,196,29,216,1,1,6306,1016,842,1,4,2,0,29,5,9,14,True
19,0,4,Sona,2,4113,5191,4113,12371,8,0,2,0,False,True,False,False,False,False,11109,8150,UTILITY,1,2,0,3853,3158,2065,3157,3070,1058,3364,18,2,8,BOTTOM,0,4,2,230,26898,11347,5118,0,0,0,1,0,0,10,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 695, 'var2': 3258, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1275, 'var3': 0}, {'perk': 8210, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 532, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",5613,1915,11931,1298,PyrfReBIZ4i_OZ4IfHaiRlguWIKKE55B4IKRTJLr6RRncSEjwV9uXOJYNHOZcf3gpuyIAG9KjcjT1g,0,,,SUPPORT,0,91,107,91,9,5,4,6,3,BAHKeqSsRJsAKtr5yvIHSnBqm0j2GquMC4fMwBcL2ixpf8Q,670,The Tank Man,False,200,UTILITY,20,1686,32512,13262,7700,17498,12934,7171,26,48,132,5,0,0,0,448,3,7,2,0,58,0,14,33,True
6,0,2,Cassiopeia,3,1833,2018,1833,3734,3,0,0,0,False,False,False,False,False,True,6354,4135,MIDDLE,0,0,0,3070,6657,1082,1052,0,0,3340,12,1,4,NONE,0,2,1,367,42176,10672,4704,0,0,0,0,0,0,1,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 200, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2814, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 12, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 299, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 718, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8200}]}",6911,962,5514,5803,tr0DoEm4qFmDobgJsT4asv3iCCMeG-TARgSdDCYrFecKMKRfKiBkqu9HtbncxwLBGivrsOg7nReuYw,0,,,SUPPORT,0,96,15,218,3,3,4,2,12,BK9H3AY35gGSIrDI-f1an3Ii5j3LWJEDyGDkDHaaQexFnfrXZLEG5sfe1A,216,DIM GIP,False,100,MIDDLE,17,980,52538,11634,0,10291,2069,0,108,185,55,1,0,3451,0,72,0,1,0,0,10,0,2,5,True
8,0,0,Kindred,4,48,14379,48,6514,3,2,0,0,False,False,False,False,False,True,6281,5558,JUNGLE,0,0,0,2055,1036,3047,0,1036,3078,3513,16,0,1,NONE,309,0,1,479,11888,1109,4526,98,0,0,0,0,0,2,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 26, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 400, 'var2': 180, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 79, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 8, 'var2': 1, 'var3': 5}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",69564,4582,9299,4379,wc25n7LvVF6rWVd1mukYxpFyRr1S0EYFOyv4xz7_ra1gyVPESzqRIFVZsy3hCxhZazkPOhPFwNe_HQ,0,,,SUPPORT,0,133,40,36,2,2,4,7,11,GRKU-GtqdYKIiujrFdk_UBpuZ2K728TpkFhx0duzl2dCFFw,466,T0mio,False,100,JUNGLE,6,980,105017,6165,0,13890,8894,1483,11,113,67,8,0,23564,473,64,0,0,0,0,18,3,3,4,True
2,0,1,Renekton,3,2292,2292,2292,9826,1,2,0,0,False,False,False,False,False,True,8809,6750,TOP,0,0,0,6631,3133,3047,1054,1055,0,3340,12,1,6,NONE,0,5,1,752,4223,1227,3455,0,0,0,0,0,0,3,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 131, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 679, 'var2': 160, 'var3': 0}, {'perk': 9105, 'var1': 12, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 473, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8242, 'var1': 28, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 305, 'var2': 0, 'var3': 0}], 'style': 8400}]}",75628,10847,10780,18,vx-Vhhx7ogZZNxLAOcHIsIQ--ilxFUOLm_NTRdBKTFn83PkiNz5qxR0QJ9PL7RyMh1Gy70bjBj_Ukg,0,,,DUO,0,64,19,45,5,2,12,3,4,D7HSNCmch27-ARaFCMyROnoYHRIQcKxs3WQUlk3crFyHfb7MwwFq4fpiSA,70,jobin1,False,100,TOP,19,980,81391,12075,0,14648,4661,0,145,65,32,1,0,1540,0,412,1,2,0,0,18,2,2,7,True
1,0,3,Samira,4,4392,6187,4392,3140,2,0,2,0,False,False,False,True,False,True,9654,8875,BOTTOM,0,0,0,6691,6676,1037,1018,3047,0,3340,15,3,9,NONE,356,4,2,378,6007,1091,881,4,0,0,0,0,0,4,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 61, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 431, 'var2': 200, 'var3': 0}, {'perk': 9103, 'var1': 15, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 179, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 320, 'var2': 4, 'var3': 0}, {'perk': 8139, 'var1': 338, 'var2': 0, 'var3': 0}], 'style': 8100}]}",52019,8800,4905,5641,MpctCdcddlTcZ4to1U8yB7qrBg36sT9fhg4t0YaA6fjbCfGHi_upKjDG2K9FwY0kGQmod7GyUXOV5g,0,,,SUPPORT,0,58,9,14,2,2,1,2,4,i41lPr7LoZhkn0T26yL0yLArbkYPByE8kqXZxyq_ZijqPSee7fblxSdQhA,62,FLYQ PRINCE,False,100,BOTTOM,1,980,62400,9950,0,6011,1741,0,124,2,31,1,0,4373,58,224,2,2,0,0,12,0,3,5,True
10,0,0,Rell,3,0,870,0,7580,4,0,0,0,False,False,False,False,False,True,5000,4825,UTILITY,0,0,0,3047,3859,3001,1028,1029,2055,3364,16,1,2,NONE,0,2,1,529,7327,2672,1372,0,0,0,0,0,0,5,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 50, 'var2': 227, 'var3': 0}, {'perk': 8306, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 294, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 227, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 63, 'var2': 0, 'var3': 0}], 'style': 8400}]}",2274,636,5759,5799,qb0QLrZIA98OJHculxDlMyu97nB60RVnEbfH3-sgXkiLuJn9Je4c5dzSnsbEIIsoNvslfQPGUsud2w,0,,,SUPPORT,0,45,15,26,2,8,4,4,14,AvdnKL-m-Gsm3TnxuHppNbaarRjWTHt-rCifu3sr5Mm7Uz0aWmt3l-p4Dw,50,Macucho,False,100,UTILITY,33,980,13792,3712,0,7364,0,0,24,126,51,0,0,4191,403,233,0,1,0,0,15,1,2,5,True
5,0,0,Jax,2,0,0,0,7155,5,0,0,0,True,False,False,False,False,True,3931,3900,TOP,0,0,0,1055,1001,1083,3133,3067,3057,3340,11,0,0,NONE,0,0,0,282,9969,2654,3073,0,0,0,0,0,0,6,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 46, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 155, 'var2': 100, 'var3': 0}, {'perk': 9104, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 310, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 362, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8400}]}",16716,4757,9012,29,3ek67txDKwXEk_beFKBby_2XdzV5IO7G0NovU6nStDJvEemSH_-khx0JJKiSqt7VMEnRaTbaC07w9w,0,,,SUPPORT,0,28,36,35,4,2,4,3,12,2pQx4z2uqsGvTbgDQeDdUF_CrhL0veMbPmBLDGQT8i7RBCMA,72,PW NAtongtiandai,False,200,TOP,8,980,29071,7412,0,12367,1486,0,53,55,91,1,0,2385,0,280,0,0,3,0,5,0,0,5,False
4,0,0,Graves,0,0,2348,0,4633,2,0,0,0,False,False,False,False,False,True,7713,6750,JUNGLE,0,0,0,1102,6676,1001,3095,0,0,3364,12,2,4,NONE,270,2,1,484,2979,577,3281,79,0,0,0,0,0,7,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 1136, 'var2': 749, 'var3': 0}, {'perk': 9111, 'var1': 263, 'var2': 160, 'var3': 0}, {'perk': 9104, 'var1': 12, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 267, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",75145,5645,6462,3377,e6UvVpouhvD7ZF0-54_TZEULFCMY7ynSmJ3ZB124jAgkX7H6vlOkosH4c8-HnrsBm5F-o6ybaRULdQ,0,,,SUPPORT,0,56,16,21,5,2,4,9,11,DEadyuYLkbcKZ8S19n2h2UYjQ_bFsKRsq_c3Ie3mF8G_6QiK,162,Edgay zhao,False,200,JUNGLE,9,980,94091,6555,0,9871,4497,0,15,349,41,1,0,15966,331,128,0,0,3,0,8,0,1,2,False
3,0,0,Gragas,6,0,0,0,9034,6,2,1,0,False,False,False,False,False,True,5394,5050,MIDDLE,0,0,0,6656,3070,1056,0,3158,0,3340,17,1,4,NONE,0,2,2,281,33389,7429,7748,0,0,0,0,0,0,8,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 643, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 407, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 370, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",5634,1088,7689,29,W_pYVCO9yByGn_UDFdtnLZtaZ-VSl-ggMritOFXL7b8whDcfsJmeYGG_CFZfz4h-m8C24i-6jslTsg,0,,,SUPPORT,0,107,47,42,5,3,4,3,12,3ZnpBc8DEc7ErFMZM1QsY_P1B0n2xGRexs2yJIXwnXw509cbgvMJkt0FaQ,66,1101K,False,200,MIDDLE,24,980,39239,8734,0,15659,3805,0,76,209,141,1,0,216,216,221,0,0,3,0,11,2,0,7,False
2,0,3,Aphelios,3,1113,1113,1113,2418,3,1,0,0,False,True,False,False,False,True,7690,5525,BOTTOM,0,0,0,0,3095,1036,1001,1038,1083,3340,15,1,5,NONE,407,3,1,268,4653,898,1057,0,0,0,0,0,0,9,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 545, 'var2': 1237, 'var3': 0}, {'perk': 9103, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 327, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 4, 'var2': 20, 'var3': 0}, {'perk': 8236, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8200}]}",51438,5301,2552,29,cDVt6HIqVltkPNpf7VCYKGmq0AbXZlu_T62hiltHz7lRObS7h6n38F3TCeN9pY-xvCy5NvkhPF1gDQ,0,,,DUO,0,40,202,0,2,3,6,2,4,1xvfNJnZwAkQiNZDf3EnlJD5RIGOUuqFWNKACIfNBw3uJNaM_7ahHUfv2Q,106,C9 Berzerker,False,200,BOTTOM,6,980,56741,6289,0,3700,322,0,140,67,45,1,0,649,90,90,0,0,3,0,9,1,3,5,False
9,0,0,Thresh,9,0,0,0,4544,6,6,0,0,True,False,False,False,False,True,3833,3225,UTILITY,0,0,0,2031,3855,3023,2055,3117,0,3364,18,0,0,NONE,0,0,0,210,2606,1880,2645,0,0,0,0,0,0,10,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 64, 'var2': 520, 'var3': 0}, {'perk': 8306, 'var1': 4, 'var2': 0, 'var3': 0}, {'perk': 8316, 'var1': 301, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 398, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 46, 'var2': 0, 'var3': 0}], 'style': 8400}]}",2844,1040,6805,23,XbDwZ1NliPV3bVN4fwyQMY529ZElrDBb2sAUVuWKcwbmrmI7y86lVDHiEAIBnAmPsoMAbQHpINj7eQ,0,,,SUPPORT,0,15,10,12,3,4,14,7,4,fcTPVrL_mbI4vFUzRAHTJsRG40VGQr_gxTMIQKTzQ8FH5Yb3,338,sup line,False,200,UTILITY,25,980,10818,3288,240,9665,0,0,20,127,81,0,0,5367,368,214,0,0,3,0,34,7,2,19,False
12,0,1,Volibear,7,3867,4475,3867,54069,5,4,0,0,False,False,False,False,False,False,12406,10200,TOP,1,2,0,4629,8020,6662,1056,3158,0,3340,26,0,2,JUNGLE,0,0,1,680,104900,14867,10036,2,0,0,1,0,0,1,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1773, 'var2': 1241, 'var3': 0}, {'perk': 8401, 'var1': 879, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1493, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 64, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3055, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 1229, 'var2': 0, 'var3': 0}], 'style': 8000}]}",50827,13707,26687,3797,uci8b4EcBJSuIZ3YgFgeThtqNi8MSoioL9GzfPFH4CsTwtWP4-2KUOyj_IQiXM0ztZZaIphcIjY2Kg,0,,,NONE,0,80,131,95,8,5,4,5,12,Y_k-NV-SDvBuLfDJ43DJSKz8A1I5gESvYqjNH5Zn_6AzRDg,352,Mr Bluehat,False,100,TOP,50,1886,159423,28574,0,38268,13738,0,202,1530,190,1,0,3695,0,1544,1,7,2,0,29,4,0,14,True
5,0,3,Viego,6,3547,49596,3547,32061,5,4,3,2,False,False,False,False,False,False,15354,13033,JUNGLE,0,0,0,3078,3067,6672,3091,3133,3047,3364,28,2,10,JUNGLE,584,7,3,866,22795,2107,12553,199,0,0,1,1,0,2,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 612, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1216, 'var2': 300, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 375, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",247011,14472,22935,5840,dTdvGuG1KBBfynZ3uh6R_euUk6zcJi2vjNTAm7EcB5aakqUCK0vVGh0vk3O8RxBK_lThvTbd3wl7jg,0,,,NONE,0,208,155,71,14,15,11,5,4,a7Bblfx9YvZ_WK84f6nzHw9Ntprh8zmb9qsbJwxKU3gxASM,286,Tensen,False,100,JUNGLE,13,1886,305976,17405,0,37100,18268,0,47,250,191,1,1,36170,825,1611,2,4,2,0,42,7,9,6,True
6,0,0,Annie,2,1434,6832,1434,15992,8,0,0,0,False,False,False,False,False,False,9904,8950,MIDDLE,0,0,0,1056,6653,4645,2424,3020,1026,3363,17,0,1,MIDDLE,0,0,1,495,73772,12560,12020,0,0,0,0,0,0,3,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 494, 'var2': 413, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 691, 'var3': 0}, {'perk': 8237, 'var1': 545, 'var2': 0, 'var3': 0}], 'style': 8200}]}",14869,1202,7113,5766,Ojiqx89U8_M6gtIHGW9MSMDq2ua5y802L3L_QGQFXDUxNZLkO4k9qCodEFEtrvFyD1hek39bIgDgBw,0,,,SOLO,0,121,46,84,81,5,4,3,12,1Fx6erQLRwcPjLFPF1EwThnwYIBNBEwXpbw6WI1_oX81JZIZ,356,Bellydrum,False,100,MIDDLE,15,1886,91930,14202,1259,19556,1589,0,166,229,242,1,0,3288,438,422,0,1,2,0,11,0,2,10,True
5,1,7,Zeri,1,12672,22710,12672,21717,1,0,3,0,False,False,False,True,False,False,17511,15583,BOTTOM,1,2,0,3006,3748,3078,3085,3071,1038,3363,24,2,9,BOTTOM,431,7,2,1068,47880,8218,8714,24,1,0,1,0,0,4,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 59, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 1598, 'var2': 1640, 'var3': 0}, {'perk': 9103, 'var1': 24, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 782, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8451, 'var1': 285, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 61, 'var2': 11, 'var3': 10}], 'style': 8400}]}",208797,18724,13359,7,DWm8Xt-EYz4opmXpwEx_amLmTj3fg0TquPANGk6LoVcMjINPe4kKgp9AqvQm76mdiWhdVF9_30N7Jg,0,,,CARRY,0,895,50,51,10,2,4,5,6,hqQ-CF_9Ouk3wEM78-LdRQ2Ck-i5PYpA1J3Xu4buUNcZh0Fay41JHOeumA,373,lens7,False,100,BOTTOM,16,1886,309532,28332,0,24455,9002,0,315,311,35,1,0,52855,1390,2381,5,8,2,0,17,0,5,6,True
15,0,0,Lulu,10,3070,4457,3070,9479,2,8,0,0,False,False,True,False,False,False,9129,8350,UTILITY,0,2,0,3504,3158,2065,3012,3853,3114,3364,27,0,1,BOTTOM,0,0,1,1122,16241,4239,6134,0,0,0,1,0,0,5,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 657, 'var2': 1949, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 551, 'var3': 0}, {'perk': 8210, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 470, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",5456,936,5380,5249,tExgkSixaLjLlasX1jvzX-RWPLhENPKaBzTFCSZvV2V3AkT6aCjRwniiAamizAMkZzZEv6Po9vNqfw,0,,,SUPPORT,0,69,96,94,9,4,4,6,7,u-SDw7Jn7n2vZd0Jkrbsk-GnVdXUL15Cljrf7M5KtibuRVo,709,Pockus,False,100,UTILITY,23,1886,21775,5253,8210,12672,3804,985,17,246,66,3,0,78,78,1158,2,8,2,0,99,8,10,47,True
6,0,0,KSante,3,2660,5262,2660,44186,5,1,1,0,False,False,False,False,False,False,10378,10575,TOP,0,0,2,3047,3193,6662,4401,0,0,3363,19,1,3,TOP,0,3,2,726,1452,1452,13770,4,0,1,0,0,0,6,0,"{'statPerks': {'defense': 5003, 'flex': 5003, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1779, 'var2': 1117, 'var3': 0}, {'perk': 8446, 'var1': 1335, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 2019, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 197, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",131975,17535,16242,3795,qhgZOxoRwKYVx_j7O5jP7VV06jHfnnfFdnLqquWe5gf37A5miRr47hABTxtr8dON0tJo2T9PBHX3nQ,0,,,SOLO,0,231,30,113,12,4,4,1,12,ZcPYp9bFkIqQZdD1HQeDLrFMz2qffstFPrivnzKi8aCNVzA,376,kanpanghuxizao,False,200,TOP,57,1886,143032,21141,729,30621,5618,0,189,5027,106,1,0,9603,2153,608,0,0,10,0,19,1,1,10,False
6,0,0,Graves,5,0,30448,0,28080,8,4,0,2,True,False,False,False,False,False,11130,11000,JUNGLE,0,0,2,6676,3095,6671,0,3111,0,3364,23,1,5,JUNGLE,367,3,1,443,9437,1714,8597,150,0,1,0,0,0,7,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 2503, 'var2': 1741, 'var3': 0}, {'perk': 9111, 'var1': 405, 'var2': 220, 'var3': 0}, {'perk': 9104, 'var1': 13, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 342, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 10, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",181593,16207,18121,5490,MCeBfH4I17YD3PVFnjaWeAOxr-dG2WXaBHKX40cog3eUkXbVgGJZ6L-ozAKTTofzkppC0lvfeact8A,0,,,NONE,0,93,27,46,11,17,11,4,4,SS8GJp0VtAElCaWUAj5rsN6m1Eqg_w4TLWJN7JQk2lDcwa8,749,ten pigs,False,200,JUNGLE,29,1886,220823,19351,0,27258,8241,0,42,488,228,1,0,29792,1429,540,0,0,10,0,38,4,7,7,False
